Record	test1
Application	Generic
Creation date	27/03/2024 14:36:45
Exercises	{
#	Name	Start,sec	Length,sec	Start time
1	Combined	0.000	33.680	14:35:14.97
}

Frequency,Hz	450.000
Count	15156

Time,ms	Marker 1.x,mm	Marker 1.y,mm	Marker 1.z,mm	Marker 2.x,mm	Marker 2.y,mm	Marker 2.z,mm	Marker 3.x,mm	Marker 3.y,mm	Marker 3.z,mm	Marker 4.x,mm	Marker 4.y,mm	Marker 4.z,mm	Biceps,mV	Triceps,mV	Flexor Digitorum,mV
32629	NaN	NaN	NaN	708.5	-60.5	-402.2	616.6	106.3	-525.8	668.8	-131.5	-483.8	-785.0	152.0	-26.0
32631	NaN	NaN	NaN	708.5	-60.5	-402.2	616.6	106.3	-525.8	668.8	-131.5	-483.8	-709.0	120.0	-20.0
32633	NaN	NaN	NaN	708.5	-60.5	-402.2	616.6	106.3	-525.8	668.8	-131.5	-483.8	-383.0	80.0	-9.0
32636	NaN	NaN	NaN	708.5	-60.5	-402.2	616.6	106.3	-525.8	668.8	-131.5	-483.8	-25.0	6.0	6.0
32638	NaN	NaN	NaN	708.5	-60.5	-402.2	616.6	106.3	-525.8	668.8	-131.5	-483.8	253.0	-57.0	7.0
32640	NaN	NaN	NaN	708.4	-60.6	-401.9	616.3	106.5	-525.6	668.7	-131.5	-483.4	729.0	-145.0	12.0
32642	NaN	NaN	NaN	708.4	-60.6	-401.9	616.3	106.5	-525.6	668.7	-131.5	-483.4	1020.0	-152.0	81.0
32644	NaN	NaN	NaN	708.4	-60.6	-401.9	616.3	106.5	-525.6	668.7	-131.5	-483.4	459.0	-36.0	42.0
32647	NaN	NaN	NaN	708.4	-60.6	-401.9	616.3	106.5	-525.6	668.7	-131.5	-483.4	-291.0	111.0	9.0
32649	NaN	NaN	NaN	708.4	-60.6	-401.9	616.3	106.5	-525.6	668.7	-131.5	-483.4	-746.0	159.0	-25.0
32651	NaN	NaN	NaN	708.4	-60.6	-401.9	616.3	106.5	-525.6	668.7	-131.5	-483.4	-665.0	144.0	-39.0
32653	NaN	NaN	NaN	708.4	-60.6	-401.9	616.3	106.5	-525.6	668.7	-131.5	-483.4	-410.0	60.0	-28.0
32656	NaN	NaN	NaN	708.4	-60.6	-401.9	616.3	106.5	-525.6	668.7	-131.5	-483.4	-85.0	-9.0	-2.0
32658	NaN	NaN	NaN	708.4	-60.6	-401.9	616.3	106.5	-525.6	668.7	-131.5	-483.4	243.0	-70.0	59.0
32660	NaN	NaN	NaN	708.4	-60.5	-401.9	616.1	106.6	-525.4	668.7	-131.4	-483.3	667.0	-175.0	66.0
32662	NaN	NaN	NaN	708.4	-60.5	-401.9	616.1	106.6	-525.4	668.7	-131.4	-483.3	956.0	-151.0	58.0
32664	NaN	NaN	NaN	708.4	-60.5	-401.9	616.1	106.6	-525.4	668.7	-131.4	-483.3	384.0	-45.0	-3.0
32667	NaN	NaN	NaN	708.4	-60.5	-401.9	616.1	106.6	-525.4	668.7	-131.4	-483.3	-368.0	95.0	-4.0
32669	NaN	NaN	NaN	708.4	-60.5	-401.9	616.1	106.6	-525.4	668.7	-131.4	-483.3	-796.0	154.0	-19.0
32671	NaN	NaN	NaN	708.4	-60.5	-401.9	616.1	106.6	-525.4	668.7	-131.4	-483.3	-680.0	121.0	-41.0
32673	NaN	NaN	NaN	708.4	-60.5	-401.9	616.1	106.6	-525.4	668.7	-131.4	-483.3	-390.0	69.0	3.0
32676	NaN	NaN	NaN	708.4	-60.5	-401.9	616.1	106.6	-525.4	668.7	-131.4	-483.3	-5.0	8.0	3.0
32678	NaN	NaN	NaN	708.4	-60.5	-401.9	616.1	106.6	-525.4	668.7	-131.4	-483.3	241.0	-62.0	23.0
32680	NaN	NaN	NaN	708.3	-60.6	-401.6	615.7	106.4	-525.3	668.6	-131.4	-483.2	717.0	-160.0	53.0
32682	NaN	NaN	NaN	708.3	-60.6	-401.6	615.7	106.4	-525.3	668.6	-131.4	-483.2	1000.0	-155.0	32.0
32684	NaN	NaN	NaN	708.3	-60.6	-401.6	615.7	106.4	-525.3	668.6	-131.4	-483.2	443.0	-44.0	-4.0
32687	NaN	NaN	NaN	708.3	-60.6	-401.6	615.7	106.4	-525.3	668.6	-131.4	-483.2	-326.0	97.0	6.0
32689	NaN	NaN	NaN	708.3	-60.6	-401.6	615.7	106.4	-525.3	668.6	-131.4	-483.2	-752.0	154.0	16.0
32691	NaN	NaN	NaN	708.3	-60.6	-401.6	615.7	106.4	-525.3	668.6	-131.4	-483.2	-669.0	130.0	-13.0
32693	NaN	NaN	NaN	708.3	-60.6	-401.6	615.7	106.4	-525.3	668.6	-131.4	-483.2	-365.0	81.0	-11.0
32696	NaN	NaN	NaN	708.3	-60.6	-401.6	615.7	106.4	-525.3	668.6	-131.4	-483.2	-5.0	6.0	14.0
32698	NaN	NaN	NaN	708.3	-60.6	-401.6	615.7	106.4	-525.3	668.6	-131.4	-483.2	233.0	-62.0	22.0
32700	NaN	NaN	NaN	708.2	-60.5	-401.5	615.8	106.4	-524.7	668.4	-131.4	-483.0	696.0	-162.0	57.0
32702	NaN	NaN	NaN	708.2	-60.5	-401.5	615.8	106.4	-524.7	668.4	-131.4	-483.0	993.0	-160.0	57.0
32704	NaN	NaN	NaN	708.2	-60.5	-401.5	615.8	106.4	-524.7	668.4	-131.4	-483.0	425.0	-38.0	14.0
32707	NaN	NaN	NaN	708.2	-60.5	-401.5	615.8	106.4	-524.7	668.4	-131.4	-483.0	-317.0	113.0	-20.0
32709	NaN	NaN	NaN	708.2	-60.5	-401.5	615.8	106.4	-524.7	668.4	-131.4	-483.0	-745.0	158.0	-7.0
32711	NaN	NaN	NaN	708.2	-60.5	-401.5	615.8	106.4	-524.7	668.4	-131.4	-483.0	-643.0	133.0	-18.0
32713	NaN	NaN	NaN	708.2	-60.5	-401.5	615.8	106.4	-524.7	668.4	-131.4	-483.0	-338.0	71.0	0.0
32716	NaN	NaN	NaN	708.2	-60.5	-401.5	615.8	106.4	-524.7	668.4	-131.4	-483.0	2.0	13.0	18.0
32718	NaN	NaN	NaN	708.2	-60.5	-401.5	615.8	106.4	-524.7	668.4	-131.4	-483.0	244.0	-60.0	23.0
32720	NaN	NaN	NaN	708.1	-60.3	-401.4	615.6	106.3	-524.6	668.2	-131.4	-482.9	667.0	-157.0	47.0
32722	NaN	NaN	NaN	708.1	-60.3	-401.4	615.6	106.3	-524.6	668.2	-131.4	-482.9	942.0	-157.0	45.0
32724	NaN	NaN	NaN	708.1	-60.3	-401.4	615.6	106.3	-524.6	668.2	-131.4	-482.9	357.0	-37.0	20.0
32727	NaN	NaN	NaN	708.1	-60.3	-401.4	615.6	106.3	-524.6	668.2	-131.4	-482.9	-355.0	95.0	11.0
32729	NaN	NaN	NaN	708.1	-60.3	-401.4	615.6	106.3	-524.6	668.2	-131.4	-482.9	-759.0	149.0	-21.0
32731	NaN	NaN	NaN	708.1	-60.3	-401.4	615.6	106.3	-524.6	668.2	-131.4	-482.9	-648.0	123.0	-32.0
32733	NaN	NaN	NaN	708.1	-60.3	-401.4	615.6	106.3	-524.6	668.2	-131.4	-482.9	-378.0	70.0	-13.0
32736	NaN	NaN	NaN	708.1	-60.3	-401.4	615.6	106.3	-524.6	668.2	-131.4	-482.9	-18.0	5.0	0.0
32738	NaN	NaN	NaN	708.1	-60.3	-401.4	615.6	106.3	-524.6	668.2	-131.4	-482.9	215.0	-84.0	11.0
32740	NaN	NaN	NaN	708.1	-60.2	-401.1	615.3	106.4	-524.4	668.0	-131.4	-482.8	682.0	-156.0	32.0
32742	NaN	NaN	NaN	708.1	-60.2	-401.1	615.3	106.4	-524.4	668.0	-131.4	-482.8	965.0	-165.0	59.0
32744	NaN	NaN	NaN	708.1	-60.2	-401.1	615.3	106.4	-524.4	668.0	-131.4	-482.8	370.0	-45.0	7.0
32747	NaN	NaN	NaN	708.1	-60.2	-401.1	615.3	106.4	-524.4	668.0	-131.4	-482.8	-378.0	101.0	-8.0
32749	NaN	NaN	NaN	708.1	-60.2	-401.1	615.3	106.4	-524.4	668.0	-131.4	-482.8	-759.0	147.0	-28.0
32751	NaN	NaN	NaN	708.1	-60.2	-401.1	615.3	106.4	-524.4	668.0	-131.4	-482.8	-684.0	127.0	-15.0
32753	NaN	NaN	NaN	708.1	-60.2	-401.1	615.3	106.4	-524.4	668.0	-131.4	-482.8	-411.0	61.0	-3.0
32756	NaN	NaN	NaN	708.1	-60.2	-401.1	615.3	106.4	-524.4	668.0	-131.4	-482.8	-30.0	4.0	7.0
32758	NaN	NaN	NaN	708.1	-60.2	-401.1	615.3	106.4	-524.4	668.0	-131.4	-482.8	239.0	-63.0	30.0
32760	NaN	NaN	NaN	708.1	-60.2	-401.0	615.2	106.1	-524.3	667.8	-131.5	-482.6	675.0	-157.0	63.0
32762	NaN	NaN	NaN	708.1	-60.2	-401.0	615.2	106.1	-524.3	667.8	-131.5	-482.6	970.0	-158.0	44.0
32764	NaN	NaN	NaN	708.1	-60.2	-401.0	615.2	106.1	-524.3	667.8	-131.5	-482.6	386.0	-36.0	28.0
32767	NaN	NaN	NaN	708.1	-60.2	-401.0	615.2	106.1	-524.3	667.8	-131.5	-482.6	-331.0	100.0	-11.0
32769	NaN	NaN	NaN	708.1	-60.2	-401.0	615.2	106.1	-524.3	667.8	-131.5	-482.6	-780.0	140.0	-12.0
32771	NaN	NaN	NaN	708.1	-60.2	-401.0	615.2	106.1	-524.3	667.8	-131.5	-482.6	-688.0	133.0	-13.0
32773	NaN	NaN	NaN	708.1	-60.2	-401.0	615.2	106.1	-524.3	667.8	-131.5	-482.6	-394.0	65.0	2.0
32776	NaN	NaN	NaN	708.1	-60.2	-401.0	615.2	106.1	-524.3	667.8	-131.5	-482.6	-19.0	10.0	13.0
32778	NaN	NaN	NaN	708.1	-60.2	-401.0	615.2	106.1	-524.3	667.8	-131.5	-482.6	211.0	-63.0	-5.0
32780	NaN	NaN	NaN	707.9	-60.3	-401.0	615.1	106.1	-524.1	667.5	-131.7	-483.0	687.0	-153.0	48.0
32782	NaN	NaN	NaN	707.9	-60.3	-401.0	615.1	106.1	-524.1	667.5	-131.7	-483.0	996.0	-170.0	58.0
32784	NaN	NaN	NaN	707.9	-60.3	-401.0	615.1	106.1	-524.1	667.5	-131.7	-483.0	438.0	-52.0	46.0
32787	NaN	NaN	NaN	707.9	-60.3	-401.0	615.1	106.1	-524.1	667.5	-131.7	-483.0	-303.0	96.0	-10.0
32789	NaN	NaN	NaN	707.9	-60.3	-401.0	615.1	106.1	-524.1	667.5	-131.7	-483.0	-756.0	147.0	-42.0
32791	NaN	NaN	NaN	707.9	-60.3	-401.0	615.1	106.1	-524.1	667.5	-131.7	-483.0	-684.0	135.0	-34.0
32793	NaN	NaN	NaN	707.9	-60.3	-401.0	615.1	106.1	-524.1	667.5	-131.7	-483.0	-427.0	70.0	-53.0
32796	NaN	NaN	NaN	707.9	-60.3	-401.0	615.1	106.1	-524.1	667.5	-131.7	-483.0	-48.0	-2.0	19.0
32798	NaN	NaN	NaN	707.9	-60.3	-401.0	615.1	106.1	-524.1	667.5	-131.7	-483.0	253.0	-63.0	25.0
32800	NaN	NaN	NaN	707.9	-60.1	-400.8	614.8	106.4	-524.0	667.4	-131.9	-483.2	718.0	-152.0	59.0
32802	NaN	NaN	NaN	707.9	-60.1	-400.8	614.8	106.4	-524.0	667.4	-131.9	-483.2	1040.0	-165.0	57.0
32804	NaN	NaN	NaN	707.9	-60.1	-400.8	614.8	106.4	-524.0	667.4	-131.9	-483.2	423.0	-66.0	-7.0
32807	NaN	NaN	NaN	707.9	-60.1	-400.8	614.8	106.4	-524.0	667.4	-131.9	-483.2	-325.0	72.0	-25.0
32809	NaN	NaN	NaN	707.9	-60.1	-400.8	614.8	106.4	-524.0	667.4	-131.9	-483.2	-770.0	140.0	-10.0
32811	NaN	NaN	NaN	707.9	-60.1	-400.8	614.8	106.4	-524.0	667.4	-131.9	-483.2	-704.0	130.0	-17.0
32813	NaN	NaN	NaN	707.9	-60.1	-400.8	614.8	106.4	-524.0	667.4	-131.9	-483.2	-407.0	64.0	-8.0
32816	NaN	NaN	NaN	707.9	-60.1	-400.8	614.8	106.4	-524.0	667.4	-131.9	-483.2	-39.0	3.0	28.0
32818	NaN	NaN	NaN	707.9	-60.1	-400.8	614.8	106.4	-524.0	667.4	-131.9	-483.2	215.0	-74.0	22.0
32820	NaN	NaN	NaN	708.0	-60.3	-400.5	614.8	106.5	-523.8	667.2	-132.0	-483.5	660.0	-166.0	69.0
32822	NaN	NaN	NaN	708.0	-60.3	-400.5	614.8	106.5	-523.8	667.2	-132.0	-483.5	966.0	-180.0	60.0
32824	NaN	NaN	NaN	708.0	-60.3	-400.5	614.8	106.5	-523.8	667.2	-132.0	-483.5	397.0	-53.0	17.0
32827	NaN	NaN	NaN	708.0	-60.3	-400.5	614.8	106.5	-523.8	667.2	-132.0	-483.5	-350.0	99.0	6.0
32829	NaN	NaN	NaN	708.0	-60.3	-400.5	614.8	106.5	-523.8	667.2	-132.0	-483.5	-781.0	152.0	-16.0
32831	NaN	NaN	NaN	708.0	-60.3	-400.5	614.8	106.5	-523.8	667.2	-132.0	-483.5	-690.0	103.0	3.0
32833	NaN	NaN	NaN	708.0	-60.3	-400.5	614.8	106.5	-523.8	667.2	-132.0	-483.5	-395.0	59.0	-3.0
32836	NaN	NaN	NaN	708.0	-60.3	-400.5	614.8	106.5	-523.8	667.2	-132.0	-483.5	-44.0	-3.0	-8.0
32838	NaN	NaN	NaN	708.0	-60.3	-400.5	614.8	106.5	-523.8	667.2	-132.0	-483.5	200.0	-77.0	12.0
32840	NaN	NaN	NaN	707.8	-60.3	-400.8	614.9	106.1	-523.7	666.7	-131.9	-483.6	665.0	-156.0	50.0
32842	NaN	NaN	NaN	707.8	-60.3	-400.8	614.9	106.1	-523.7	666.7	-131.9	-483.6	987.0	-165.0	45.0
32844	NaN	NaN	NaN	707.8	-60.3	-400.8	614.9	106.1	-523.7	666.7	-131.9	-483.6	444.0	-40.0	-2.0
32847	NaN	NaN	NaN	707.8	-60.3	-400.8	614.9	106.1	-523.7	666.7	-131.9	-483.6	-345.0	93.0	-31.0
32849	NaN	NaN	NaN	707.8	-60.3	-400.8	614.9	106.1	-523.7	666.7	-131.9	-483.6	-855.0	147.0	-14.0
32851	NaN	NaN	NaN	707.8	-60.3	-400.8	614.9	106.1	-523.7	666.7	-131.9	-483.6	-711.0	114.0	-3.0
32853	NaN	NaN	NaN	707.8	-60.3	-400.8	614.9	106.1	-523.7	666.7	-131.9	-483.6	-408.0	61.0	6.0
32856	NaN	NaN	NaN	707.8	-60.3	-400.8	614.9	106.1	-523.7	666.7	-131.9	-483.6	-19.0	-9.0	9.0
32858	NaN	NaN	NaN	707.8	-60.3	-400.8	614.9	106.1	-523.7	666.7	-131.9	-483.6	204.0	-75.0	-4.0
32860	NaN	NaN	NaN	707.9	-60.2	-400.6	614.7	106.1	-523.9	666.3	-132.0	-483.3	646.0	-158.0	47.0
32862	NaN	NaN	NaN	707.9	-60.2	-400.6	614.7	106.1	-523.9	666.3	-132.0	-483.3	970.0	-170.0	34.0
32864	NaN	NaN	NaN	707.9	-60.2	-400.6	614.7	106.1	-523.9	666.3	-132.0	-483.3	393.0	-60.0	34.0
32867	NaN	NaN	NaN	707.9	-60.2	-400.6	614.7	106.1	-523.9	666.3	-132.0	-483.3	-329.0	89.0	-34.0
32869	NaN	NaN	NaN	707.9	-60.2	-400.6	614.7	106.1	-523.9	666.3	-132.0	-483.3	-803.0	136.0	-36.0
32871	NaN	NaN	NaN	707.9	-60.2	-400.6	614.7	106.1	-523.9	666.3	-132.0	-483.3	-723.0	139.0	-39.0
32873	NaN	NaN	NaN	707.9	-60.2	-400.6	614.7	106.1	-523.9	666.3	-132.0	-483.3	-413.0	65.0	-6.0
32876	NaN	NaN	NaN	707.9	-60.2	-400.6	614.7	106.1	-523.9	666.3	-132.0	-483.3	-57.0	-4.0	8.0
32878	NaN	NaN	NaN	707.9	-60.2	-400.6	614.7	106.1	-523.9	666.3	-132.0	-483.3	224.0	-79.0	5.0
32880	NaN	NaN	NaN	707.8	-60.4	-400.6	614.7	105.9	-524.0	666.1	-132.1	-483.1	634.0	-158.0	39.0
32882	NaN	NaN	NaN	707.8	-60.4	-400.6	614.7	105.9	-524.0	666.1	-132.1	-483.1	951.0	-167.0	50.0
32884	NaN	NaN	NaN	707.8	-60.4	-400.6	614.7	105.9	-524.0	666.1	-132.1	-483.1	432.0	-49.0	29.0
32887	NaN	NaN	NaN	707.8	-60.4	-400.6	614.7	105.9	-524.0	666.1	-132.1	-483.1	-297.0	97.0	-11.0
32889	NaN	NaN	NaN	707.8	-60.4	-400.6	614.7	105.9	-524.0	666.1	-132.1	-483.1	-765.0	148.0	-24.0
32891	NaN	NaN	NaN	707.8	-60.4	-400.6	614.7	105.9	-524.0	666.1	-132.1	-483.1	-720.0	135.0	-33.0
32893	NaN	NaN	NaN	707.8	-60.4	-400.6	614.7	105.9	-524.0	666.1	-132.1	-483.1	-467.0	57.0	-63.0
32896	NaN	NaN	NaN	707.8	-60.4	-400.6	614.7	105.9	-524.0	666.1	-132.1	-483.1	-84.0	-4.0	33.0
32898	NaN	NaN	NaN	707.8	-60.4	-400.6	614.7	105.9	-524.0	666.1	-132.1	-483.1	211.0	-61.0	22.0
32900	NaN	NaN	NaN	707.8	-60.7	-400.5	614.5	106.0	-524.1	665.6	-132.3	-483.2	684.0	-154.0	56.0
32902	NaN	NaN	NaN	707.8	-60.7	-400.5	614.5	106.0	-524.1	665.6	-132.3	-483.2	1038.0	-164.0	34.0
32904	NaN	NaN	NaN	707.8	-60.7	-400.5	614.5	106.0	-524.1	665.6	-132.3	-483.2	475.0	-49.0	-33.0
32907	NaN	NaN	NaN	707.8	-60.7	-400.5	614.5	106.0	-524.1	665.6	-132.3	-483.2	-309.0	98.0	-74.0
32909	NaN	NaN	NaN	707.8	-60.7	-400.5	614.5	106.0	-524.1	665.6	-132.3	-483.2	-859.0	147.0	-50.0
32911	NaN	NaN	NaN	707.8	-60.7	-400.5	614.5	106.0	-524.1	665.6	-132.3	-483.2	-792.0	117.0	-1.0
32913	NaN	NaN	NaN	707.8	-60.7	-400.5	614.5	106.0	-524.1	665.6	-132.3	-483.2	-434.0	66.0	14.0
32916	NaN	NaN	NaN	707.8	-60.7	-400.5	614.5	106.0	-524.1	665.6	-132.3	-483.2	-49.0	14.0	43.0
32918	NaN	NaN	NaN	707.8	-60.7	-400.5	614.5	106.0	-524.1	665.6	-132.3	-483.2	182.0	-61.0	22.0
32920	NaN	NaN	NaN	707.8	-60.6	-400.5	614.4	106.1	-524.0	665.4	-131.7	-483.2	615.0	-152.0	65.0
32922	NaN	NaN	NaN	707.8	-60.6	-400.5	614.4	106.1	-524.0	665.4	-131.7	-483.2	933.0	-174.0	65.0
32924	NaN	NaN	NaN	707.8	-60.6	-400.5	614.4	106.1	-524.0	665.4	-131.7	-483.2	413.0	-41.0	19.0
32927	NaN	NaN	NaN	707.8	-60.6	-400.5	614.4	106.1	-524.0	665.4	-131.7	-483.2	-311.0	93.0	6.0
32929	NaN	NaN	NaN	707.8	-60.6	-400.5	614.4	106.1	-524.0	665.4	-131.7	-483.2	-764.0	147.0	-32.0
32931	NaN	NaN	NaN	707.8	-60.6	-400.5	614.4	106.1	-524.0	665.4	-131.7	-483.2	-693.0	133.0	-30.0
32933	NaN	NaN	NaN	707.8	-60.6	-400.5	614.4	106.1	-524.0	665.4	-131.7	-483.2	-405.0	81.0	-28.0
32936	NaN	NaN	NaN	707.8	-60.6	-400.5	614.4	106.1	-524.0	665.4	-131.7	-483.2	-79.0	8.0	-12.0
32938	NaN	NaN	NaN	707.8	-60.6	-400.5	614.4	106.1	-524.0	665.4	-131.7	-483.2	161.0	-57.0	17.0
32940	NaN	NaN	NaN	707.7	-60.8	-400.6	614.2	105.6	-524.1	665.0	-131.6	-482.8	639.0	-135.0	9.0
32942	NaN	NaN	NaN	707.7	-60.8	-400.6	614.2	105.6	-524.1	665.0	-131.6	-482.8	958.0	-148.0	49.0
32944	NaN	NaN	NaN	707.7	-60.8	-400.6	614.2	105.6	-524.1	665.0	-131.6	-482.8	427.0	-45.0	2.0
32947	NaN	NaN	NaN	707.7	-60.8	-400.6	614.2	105.6	-524.1	665.0	-131.6	-482.8	-335.0	96.0	-20.0
32949	NaN	NaN	NaN	707.7	-60.8	-400.6	614.2	105.6	-524.1	665.0	-131.6	-482.8	-834.0	147.0	-19.0
32951	NaN	NaN	NaN	707.7	-60.8	-400.6	614.2	105.6	-524.1	665.0	-131.6	-482.8	-762.0	116.0	-13.0
32953	NaN	NaN	NaN	707.7	-60.8	-400.6	614.2	105.6	-524.1	665.0	-131.6	-482.8	-493.0	54.0	-11.0
32956	NaN	NaN	NaN	707.7	-60.8	-400.6	614.2	105.6	-524.1	665.0	-131.6	-482.8	-87.0	7.0	10.0
32958	NaN	NaN	NaN	707.7	-60.8	-400.6	614.2	105.6	-524.1	665.0	-131.6	-482.8	182.0	-57.0	8.0
32960	NaN	NaN	NaN	707.7	-60.9	-400.6	614.3	105.5	-524.1	664.6	-131.3	-482.5	628.0	-147.0	49.0
32962	NaN	NaN	NaN	707.7	-60.9	-400.6	614.3	105.5	-524.1	664.6	-131.3	-482.5	952.0	-152.0	41.0
32964	NaN	NaN	NaN	707.7	-60.9	-400.6	614.3	105.5	-524.1	664.6	-131.3	-482.5	419.0	-49.0	46.0
32967	NaN	NaN	NaN	707.7	-60.9	-400.6	614.3	105.5	-524.1	664.6	-131.3	-482.5	-329.0	95.0	-33.0
32969	NaN	NaN	NaN	707.7	-60.9	-400.6	614.3	105.5	-524.1	664.6	-131.3	-482.5	-840.0	152.0	-56.0
32971	NaN	NaN	NaN	707.7	-60.9	-400.6	614.3	105.5	-524.1	664.6	-131.3	-482.5	-775.0	151.0	-31.0
32973	NaN	NaN	NaN	707.7	-60.9	-400.6	614.3	105.5	-524.1	664.6	-131.3	-482.5	-422.0	96.0	-2.0
32976	NaN	NaN	NaN	707.7	-60.9	-400.6	614.3	105.5	-524.1	664.6	-131.3	-482.5	-26.0	12.0	14.0
32978	NaN	NaN	NaN	707.7	-60.9	-400.6	614.3	105.5	-524.1	664.6	-131.3	-482.5	220.0	-62.0	9.0
32980	NaN	NaN	NaN	707.6	-60.9	-400.6	614.3	105.3	-524.2	664.2	-131.4	-482.3	641.0	-142.0	49.0
32982	NaN	NaN	NaN	707.6	-60.9	-400.6	614.3	105.3	-524.2	664.2	-131.4	-482.3	973.0	-159.0	50.0
32984	NaN	NaN	NaN	707.6	-60.9	-400.6	614.3	105.3	-524.2	664.2	-131.4	-482.3	446.0	-56.0	25.0
32987	NaN	NaN	NaN	707.6	-60.9	-400.6	614.3	105.3	-524.2	664.2	-131.4	-482.3	-299.0	98.0	-37.0
32989	NaN	NaN	NaN	707.6	-60.9	-400.6	614.3	105.3	-524.2	664.2	-131.4	-482.3	-824.0	155.0	-41.0
32991	NaN	NaN	NaN	707.6	-60.9	-400.6	614.3	105.3	-524.2	664.2	-131.4	-482.3	-743.0	139.0	-19.0
32993	NaN	NaN	NaN	707.6	-60.9	-400.6	614.3	105.3	-524.2	664.2	-131.4	-482.3	-386.0	69.0	-30.0
32996	NaN	NaN	NaN	707.6	-60.9	-400.6	614.3	105.3	-524.2	664.2	-131.4	-482.3	-43.0	2.0	23.0
32998	NaN	NaN	NaN	707.6	-60.9	-400.6	614.3	105.3	-524.2	664.2	-131.4	-482.3	197.0	-54.0	14.0
33000	NaN	NaN	NaN	707.7	-60.9	-400.7	614.2	105.3	-524.5	664.1	-131.6	-482.1	645.0	-142.0	59.0
33002	NaN	NaN	NaN	707.7	-60.9	-400.7	614.2	105.3	-524.5	664.1	-131.6	-482.1	1004.0	-159.0	65.0
33004	NaN	NaN	NaN	707.7	-60.9	-400.7	614.2	105.3	-524.5	664.1	-131.6	-482.1	473.0	-56.0	26.0
33007	NaN	NaN	NaN	707.7	-60.9	-400.7	614.2	105.3	-524.5	664.1	-131.6	-482.1	-305.0	80.0	-7.0
33009	NaN	NaN	NaN	707.7	-60.9	-400.7	614.2	105.3	-524.5	664.1	-131.6	-482.1	-758.0	156.0	-57.0
33011	NaN	NaN	NaN	707.7	-60.9	-400.7	614.2	105.3	-524.5	664.1	-131.6	-482.1	-675.0	138.0	-54.0
33013	NaN	NaN	NaN	707.7	-60.9	-400.7	614.2	105.3	-524.5	664.1	-131.6	-482.1	-411.0	81.0	-22.0
33016	NaN	NaN	NaN	707.7	-60.9	-400.7	614.2	105.3	-524.5	664.1	-131.6	-482.1	-47.0	1.0	8.0
33018	NaN	NaN	NaN	707.7	-60.9	-400.7	614.2	105.3	-524.5	664.1	-131.6	-482.1	202.0	-56.0	1.0
33020	NaN	NaN	NaN	707.7	-61.1	-400.8	614.1	105.3	-524.6	664.0	-131.8	-482.1	639.0	-148.0	72.0
33022	NaN	NaN	NaN	707.7	-61.1	-400.8	614.1	105.3	-524.6	664.0	-131.8	-482.1	976.0	-177.0	9.0
33024	NaN	NaN	NaN	707.7	-61.1	-400.8	614.1	105.3	-524.6	664.0	-131.8	-482.1	448.0	-53.0	2.0
33027	NaN	NaN	NaN	707.7	-61.1	-400.8	614.1	105.3	-524.6	664.0	-131.8	-482.1	-322.0	96.0	-4.0
33029	NaN	NaN	NaN	707.7	-61.1	-400.8	614.1	105.3	-524.6	664.0	-131.8	-482.1	-824.0	162.0	-17.0
33031	NaN	NaN	NaN	707.7	-61.1	-400.8	614.1	105.3	-524.6	664.0	-131.8	-482.1	-782.0	135.0	-38.0
33033	NaN	NaN	NaN	707.7	-61.1	-400.8	614.1	105.3	-524.6	664.0	-131.8	-482.1	-480.0	64.0	19.0
33036	NaN	NaN	NaN	707.7	-61.1	-400.8	614.1	105.3	-524.6	664.0	-131.8	-482.1	-101.0	0.0	19.0
33038	NaN	NaN	NaN	707.7	-61.1	-400.8	614.1	105.3	-524.6	664.0	-131.8	-482.1	171.0	-82.0	1.0
33040	NaN	NaN	NaN	707.7	-61.1	-400.8	614.0	105.1	-524.7	663.9	-131.8	-481.9	608.0	-146.0	42.0
33042	NaN	NaN	NaN	707.7	-61.1	-400.8	614.0	105.1	-524.7	663.9	-131.8	-481.9	990.0	-162.0	60.0
33044	NaN	NaN	NaN	707.7	-61.1	-400.8	614.0	105.1	-524.7	663.9	-131.8	-481.9	476.0	-51.0	11.0
33047	NaN	NaN	NaN	707.7	-61.1	-400.8	614.0	105.1	-524.7	663.9	-131.8	-481.9	-292.0	83.0	-23.0
33049	NaN	NaN	NaN	707.7	-61.1	-400.8	614.0	105.1	-524.7	663.9	-131.8	-481.9	-813.0	142.0	-16.0
33051	NaN	NaN	NaN	707.7	-61.1	-400.8	614.0	105.1	-524.7	663.9	-131.8	-481.9	-737.0	136.0	-10.0
33053	NaN	NaN	NaN	707.7	-61.1	-400.8	614.0	105.1	-524.7	663.9	-131.8	-481.9	-461.0	64.0	-15.0
33056	NaN	NaN	NaN	707.7	-61.1	-400.8	614.0	105.1	-524.7	663.9	-131.8	-481.9	-61.0	6.0	7.0
33058	NaN	NaN	NaN	707.7	-61.1	-400.8	614.0	105.1	-524.7	663.9	-131.8	-481.9	198.0	-58.0	18.0
33060	NaN	NaN	NaN	707.7	-61.3	-400.7	613.9	104.6	-524.9	663.5	-131.8	-481.8	635.0	-147.0	44.0
33062	NaN	NaN	NaN	707.7	-61.3	-400.7	613.9	104.6	-524.9	663.5	-131.8	-481.8	990.0	-161.0	21.0
33064	NaN	NaN	NaN	707.7	-61.3	-400.7	613.9	104.6	-524.9	663.5	-131.8	-481.8	477.0	-63.0	27.0
